image_path,resnet20_correct,resnet32_correct,shufflenetv2_x2_0_correct,vgg16_bn_correct,label
..\dataset\images\train_33109.png,1,1,1,1,0
..\dataset\images\train_40382.png,1,1,1,1,0
..\dataset\images\train_23024.png,1,1,1,1,0
..\dataset\images\train_06479.png,1,1,1,1,0
..\dataset\images\train_21747.png,1,1,1,1,0
..\dataset\images\train_05680.png,1,1,1,1,0
..\dataset\images\train_44910.png,1,1,1,1,0
..\dataset\images\train_33948.png,1,1,1,1,0
..\dataset\images\train_09617.png,1,1,1,1,0
..\dataset\images\train_47871.png,1,1,1,1,0
..\dataset\images\test_05737.png,1,1,1,1,0
..\dataset\images\train_39826.png,1,1,1,1,0
..\dataset\images\train_38734.png,1,1,1,1,0
..\dataset\images\train_28582.png,1,1,1,1,0
..\dataset\images\train_12955.png,1,1,1,1,0
..\dataset\images\train_35331.png,1,1,1,1,0
..\dataset\images\train_32370.png,1,1,1,1,0
..\dataset\images\train_19853.png,1,1,1,1,0
..\dataset\images\train_13773.png,1,1,1,1,0
..\dataset\images\train_49998.png,1,1,1,1,0
..\dataset\images\test_06342.png,1,1,1,1,0
..\dataset\images\train_40532.png,1,1,1,1,0
..\dataset\images\train_30821.png,1,1,1,1,0
..\dataset\images\train_06826.png,1,1,1,1,0
..\dataset\images\train_28888.png,1,1,1,1,0
..\dataset\images\test_05534.png,0,0,1,0,2
..\dataset\images\train_23916.png,1,1,1,1,0
..\dataset\images\train_08640.png,1,1,1,1,0
..\dataset\images\train_35584.png,1,1,1,1,0
..\dataset\images\train_21272.png,1,1,1,1,0
..\dataset\images\train_13445.png,1,1,1,1,0
..\dataset\images\train_49474.png,1,1,1,1,0
..\dataset\images\train_37456.png,1,1,1,1,0
..\dataset\images\train_35996.png,1,1,1,1,0
..\dataset\images\train_42122.png,1,1,1,1,0
..\dataset\images\test_02406.png,1,1,1,1,0
..\dataset\images\test_00517.png,1,1,1,1,0
..\dataset\images\test_05234.png,1,0,1,1,0
..\dataset\images\train_45699.png,1,1,1,1,0
..\dataset\images\test_07544.png,1,1,1,1,0
..\dataset\images\train_19597.png,1,1,1,1,0
..\dataset\images\test_04721.png,1,0,1,1,0
..\dataset\images\train_00849.png,1,1,1,1,0
..\dataset\images\train_24989.png,1,1,1,1,0
..\dataset\images\test_07590.png,1,0,0,0,0
..\dataset\images\train_04133.png,1,1,1,1,0
..\dataset\images\train_12261.png,1,1,1,1,0
..\dataset\images\train_17888.png,1,1,1,1,0
..\dataset\images\train_11719.png,1,1,1,1,0
..\dataset\images\test_02398.png,1,1,1,1,0
..\dataset\images\train_03568.png,1,1,1,1,0
..\dataset\images\train_18814.png,1,1,1,1,0
..\dataset\images\train_05948.png,1,1,1,1,0
..\dataset\images\train_34054.png,1,1,1,1,0
..\dataset\images\train_08846.png,1,1,1,1,0
..\dataset\images\train_36994.png,1,1,1,1,0
..\dataset\images\train_01024.png,1,1,1,1,0
..\dataset\images\train_15525.png,1,1,1,1,0
..\dataset\images\train_31657.png,1,1,1,1,0
..\dataset\images\test_08102.png,1,1,1,1,0
..\dataset\images\train_37087.png,1,1,1,1,0
..\dataset\images\train_48382.png,1,1,1,1,0
..\dataset\images\train_39643.png,1,1,1,1,0
..\dataset\images\train_36122.png,1,1,1,1,0
..\dataset\images\test_05970.png,1,1,1,1,0
..\dataset\images\test_09680.png,0,1,1,1,1
..\dataset\images\train_09959.png,1,1,1,1,0
..\dataset\images\test_03780.png,1,1,1,1,0
..\dataset\images\test_07259.png,1,1,1,1,0
..\dataset\images\train_04015.png,1,1,1,1,0
..\dataset\images\train_07464.png,1,1,1,1,0
..\dataset\images\train_08083.png,1,1,1,1,0
..\dataset\images\train_17191.png,1,1,1,1,0
..\dataset\images\test_07682.png,1,1,1,1,0
..\dataset\images\train_39817.png,1,1,1,1,0
..\dataset\images\test_09364.png,1,1,1,1,0
..\dataset\images\train_43982.png,1,1,1,1,0
..\dataset\images\train_38398.png,1,1,1,1,0
..\dataset\images\train_07912.png,1,1,1,1,0
..\dataset\images\train_22270.png,1,1,1,1,0
..\dataset\images\train_04808.png,1,1,1,1,0
..\dataset\images\train_32606.png,1,1,1,1,0
..\dataset\images\train_09961.png,1,1,1,1,0
..\dataset\images\train_16198.png,1,1,1,1,0
..\dataset\images\train_25754.png,1,1,1,1,0
..\dataset\images\train_02735.png,1,1,1,1,0
..\dataset\images\train_22641.png,1,1,1,1,0
..\dataset\images\train_41049.png,1,1,1,1,0
..\dataset\images\train_03423.png,1,1,1,1,0
..\dataset\images\train_24805.png,1,1,1,1,0
..\dataset\images\train_30324.png,1,1,1,1,0
..\dataset\images\test_05385.png,1,1,1,1,0
..\dataset\images\train_38332.png,1,1,1,1,0
..\dataset\images\train_25718.png,1,1,1,1,0
..\dataset\images\train_17760.png,1,1,1,1,0
..\dataset\images\test_03050.png,1,1,1,1,0
..\dataset\images\train_01192.png,1,1,1,1,0
..\dataset\images\test_01430.png,1,1,1,1,0
..\dataset\images\train_08895.png,1,1,1,1,0
..\dataset\images\test_09683.png,1,1,1,1,0
..\dataset\images\train_23101.png,1,1,1,1,0
..\dataset\images\test_07636.png,1,1,1,1,0
..\dataset\images\train_12181.png,1,1,1,1,0
..\dataset\images\train_25102.png,1,1,1,1,0
..\dataset\images\train_18947.png,1,1,1,1,0
..\dataset\images\train_05300.png,1,1,1,1,0
..\dataset\images\train_09944.png,1,1,1,1,0
..\dataset\images\test_00341.png,1,1,1,1,0
..\dataset\images\train_33732.png,1,1,1,1,0
..\dataset\images\test_05242.png,1,1,1,1,0
..\dataset\images\train_01148.png,1,1,1,1,0
..\dataset\images\train_13924.png,1,1,1,1,0
..\dataset\images\train_18423.png,1,1,1,1,0
..\dataset\images\train_41352.png,1,1,1,1,0
..\dataset\images\test_01803.png,1,0,0,0,0
..\dataset\images\train_11181.png,1,1,1,1,0
..\dataset\images\train_39861.png,1,1,1,1,0
..\dataset\images\train_31244.png,1,1,1,1,0
..\dataset\images\train_02271.png,1,1,1,1,0
..\dataset\images\train_47296.png,1,1,1,1,0
..\dataset\images\train_02506.png,1,1,1,1,0
..\dataset\images\test_03222.png,1,1,1,1,0
..\dataset\images\train_20878.png,1,1,1,1,0
..\dataset\images\train_35593.png,1,1,1,1,0
..\dataset\images\train_42579.png,1,1,1,1,0
..\dataset\images\train_37274.png,1,1,1,1,0
..\dataset\images\test_04252.png,1,1,1,1,0
..\dataset\images\train_05084.png,1,1,1,1,0
..\dataset\images\train_32078.png,1,1,1,1,0
..\dataset\images\train_09420.png,1,1,1,1,0
..\dataset\images\train_39266.png,1,1,1,1,0
..\dataset\images\train_20105.png,1,1,1,1,0
..\dataset\images\train_32226.png,1,1,1,1,0
..\dataset\images\train_41453.png,1,1,1,1,0
..\dataset\images\train_29610.png,1,1,1,1,0
..\dataset\images\train_31621.png,1,1,1,1,0
..\dataset\images\test_04846.png,1,1,1,1,0
..\dataset\images\test_01557.png,1,1,1,1,0
..\dataset\images\train_11134.png,1,1,1,1,0
..\dataset\images\train_20879.png,1,1,1,1,0
..\dataset\images\train_28156.png,1,1,1,1,0
..\dataset\images\train_22904.png,1,1,1,1,0
..\dataset\images\train_49261.png,1,1,1,1,0
..\dataset\images\train_26653.png,1,1,1,1,0
..\dataset\images\train_35261.png,1,1,1,1,0
..\dataset\images\train_07961.png,1,1,1,1,0
..\dataset\images\train_32525.png,1,1,1,1,0
..\dataset\images\train_25525.png,1,1,1,1,0
..\dataset\images\test_03610.png,1,1,1,1,0
..\dataset\images\train_09577.png,1,1,1,1,0
..\dataset\images\test_05500.png,1,1,1,1,0
..\dataset\images\train_41425.png,1,1,1,1,0
..\dataset\images\train_04677.png,1,1,1,1,0
..\dataset\images\train_33624.png,1,1,1,1,0
..\dataset\images\train_11668.png,1,1,1,1,0
..\dataset\images\train_05442.png,1,1,1,1,0
..\dataset\images\train_42953.png,1,1,1,1,0
..\dataset\images\train_03398.png,1,1,1,1,0
..\dataset\images\train_45387.png,1,1,1,1,0
..\dataset\images\train_19677.png,1,1,1,1,0
..\dataset\images\train_22653.png,1,1,1,1,0
..\dataset\images\train_23445.png,1,1,1,1,0
..\dataset\images\train_44360.png,1,1,1,1,0
..\dataset\images\train_04011.png,1,1,1,1,0
..\dataset\images\train_43237.png,1,1,1,1,0
..\dataset\images\test_02929.png,1,1,1,1,0
..\dataset\images\train_43316.png,1,1,1,1,0
..\dataset\images\train_13458.png,1,1,1,1,0
..\dataset\images\train_23072.png,1,1,1,1,0
..\dataset\images\test_06668.png,1,1,1,1,0
..\dataset\images\train_34453.png,1,1,1,1,0
..\dataset\images\train_32994.png,1,1,1,1,0
..\dataset\images\train_13154.png,1,1,1,1,0
..\dataset\images\test_02381.png,1,1,1,1,0
..\dataset\images\train_16965.png,1,1,1,1,0
..\dataset\images\train_32302.png,1,1,1,1,0
..\dataset\images\train_36255.png,1,1,1,1,0
..\dataset\images\train_00795.png,1,1,1,1,0
..\dataset\images\train_02478.png,1,1,1,1,0
..\dataset\images\train_27040.png,1,1,1,1,0
..\dataset\images\train_38416.png,1,1,1,1,0
..\dataset\images\train_39024.png,1,1,1,1,0
..\dataset\images\train_06782.png,1,1,1,1,0
..\dataset\images\train_19075.png,1,1,1,1,0
..\dataset\images\train_16529.png,1,1,1,1,0
..\dataset\images\test_00243.png,1,1,1,1,0
..\dataset\images\train_14743.png,1,1,1,1,0
..\dataset\images\train_44214.png,1,1,1,1,0
..\dataset\images\train_44563.png,1,1,1,1,0
..\dataset\images\train_00493.png,1,1,1,1,0
..\dataset\images\train_48414.png,1,1,1,1,0
..\dataset\images\train_37586.png,1,1,1,1,0
..\dataset\images\train_25351.png,1,1,1,1,0
..\dataset\images\test_02094.png,1,1,1,1,0
..\dataset\images\train_47166.png,1,1,1,1,0
..\dataset\images\train_29096.png,1,1,1,1,0
..\dataset\images\train_45829.png,1,1,1,1,0
..\dataset\images\train_34475.png,1,1,1,1,0
..\dataset\images\train_02260.png,1,1,1,1,0
..\dataset\images\train_18421.png,1,1,1,1,0
..\dataset\images\train_29872.png,1,1,1,1,0
..\dataset\images\train_29278.png,1,1,1,1,0
..\dataset\images\train_14292.png,1,1,1,1,0
..\dataset\images\train_24434.png,1,1,1,1,0
..\dataset\images\train_11923.png,1,1,1,1,0
..\dataset\images\train_47510.png,1,1,1,1,0
..\dataset\images\test_05305.png,1,1,1,1,0
..\dataset\images\train_19487.png,1,1,1,1,0
..\dataset\images\test_04610.png,1,1,1,1,0
..\dataset\images\train_24835.png,1,1,1,1,0
..\dataset\images\train_44847.png,1,1,1,1,0
..\dataset\images\train_27881.png,1,1,1,1,0
..\dataset\images\train_06877.png,1,1,1,1,0
..\dataset\images\train_22488.png,1,1,1,1,0
..\dataset\images\train_01785.png,1,1,1,1,0
..\dataset\images\train_26478.png,1,1,1,1,0
..\dataset\images\train_17428.png,1,1,1,1,0
..\dataset\images\train_24937.png,1,1,1,1,0
..\dataset\images\train_05672.png,1,1,1,1,0
..\dataset\images\train_09454.png,1,1,1,1,0
..\dataset\images\train_11297.png,1,1,1,1,0
..\dataset\images\train_47476.png,1,1,1,1,0
..\dataset\images\test_09023.png,1,1,1,1,0
..\dataset\images\train_46320.png,1,1,1,1,0
..\dataset\images\train_17340.png,1,1,1,1,0
..\dataset\images\train_41414.png,1,1,1,1,0
..\dataset\images\train_41693.png,1,1,1,1,0
..\dataset\images\train_37587.png,1,1,1,1,0
..\dataset\images\train_49009.png,1,1,1,1,0
..\dataset\images\test_08183.png,1,1,1,1,0
..\dataset\images\train_42477.png,1,1,1,1,0
..\dataset\images\train_02547.png,1,1,1,1,0
..\dataset\images\train_29155.png,1,1,1,1,0
..\dataset\images\test_04067.png,1,1,1,1,0
..\dataset\images\train_25259.png,1,1,1,1,0
..\dataset\images\train_11598.png,1,1,1,1,0
..\dataset\images\train_29165.png,1,1,1,1,0
..\dataset\images\train_43760.png,1,1,1,1,0
..\dataset\images\test_00763.png,1,1,1,1,0
..\dataset\images\train_29325.png,1,1,1,1,0
..\dataset\images\train_08935.png,1,1,1,1,0
..\dataset\images\train_00756.png,1,1,1,1,0
..\dataset\images\train_38109.png,1,1,1,1,0
..\dataset\images\train_08515.png,1,1,1,1,0
..\dataset\images\train_03308.png,1,1,1,1,0
..\dataset\images\train_00103.png,1,1,1,1,0
..\dataset\images\train_13700.png,1,1,1,1,0
..\dataset\images\test_09029.png,1,1,1,1,0
..\dataset\images\train_22041.png,1,1,1,1,0
..\dataset\images\train_19535.png,1,1,1,1,0
..\dataset\images\train_05759.png,1,1,1,1,0
..\dataset\images\train_12901.png,1,1,1,1,0
..\dataset\images\test_03679.png,1,1,1,1,0
..\dataset\images\test_04639.png,1,1,1,1,0
..\dataset\images\train_48010.png,1,1,1,1,0
..\dataset\images\test_02170.png,1,1,1,1,0
..\dataset\images\train_42178.png,1,1,1,1,0
..\dataset\images\train_06686.png,1,1,1,1,0
..\dataset\images\train_46621.png,1,1,1,1,0
..\dataset\images\train_43950.png,1,1,1,1,0
..\dataset\images\train_36861.png,1,1,1,1,0
..\dataset\images\train_10487.png,1,1,1,1,0
..\dataset\images\train_36679.png,1,1,1,1,0
..\dataset\images\train_25142.png,1,1,1,1,0
..\dataset\images\train_20485.png,1,1,1,1,0
..\dataset\images\train_04970.png,1,1,1,1,0
..\dataset\images\test_08415.png,1,1,1,1,0
..\dataset\images\test_04924.png,1,1,1,1,0
..\dataset\images\train_26257.png,1,1,1,1,0
..\dataset\images\train_23442.png,1,1,1,1,0
..\dataset\images\train_02815.png,1,1,1,1,0
..\dataset\images\train_13971.png,1,1,1,1,0
..\dataset\images\train_16636.png,1,1,1,1,0
..\dataset\images\train_31087.png,1,1,1,1,0
..\dataset\images\test_07894.png,1,1,1,1,0
..\dataset\images\train_00261.png,1,1,1,1,0
..\dataset\images\train_48073.png,1,1,1,1,0
..\dataset\images\train_20062.png,1,1,1,1,0
..\dataset\images\train_13633.png,1,1,1,1,0
..\dataset\images\test_09561.png,1,1,1,1,0
..\dataset\images\train_19323.png,1,1,1,1,0
..\dataset\images\train_35659.png,1,1,1,1,0
..\dataset\images\train_34141.png,1,1,1,1,0
..\dataset\images\train_32639.png,1,1,1,1,0
..\dataset\images\train_15797.png,1,1,1,1,0
..\dataset\images\train_29488.png,1,1,1,1,0
..\dataset\images\test_07066.png,1,1,1,1,0
..\dataset\images\test_02416.png,1,1,1,1,0
..\dataset\images\train_17648.png,1,1,1,1,0
..\dataset\images\train_45995.png,1,1,1,1,0
..\dataset\images\train_02852.png,1,1,1,1,0
..\dataset\images\test_04090.png,1,1,1,1,0
..\dataset\images\train_36697.png,1,1,1,1,0
..\dataset\images\test_04836.png,1,1,1,1,0
..\dataset\images\train_36996.png,1,1,1,1,0
..\dataset\images\train_45396.png,1,1,1,1,0
..\dataset\images\train_11112.png,1,1,1,1,0
..\dataset\images\test_06115.png,1,1,1,1,0
..\dataset\images\test_03949.png,1,1,1,1,0
..\dataset\images\train_38272.png,1,1,1,1,0
..\dataset\images\train_25820.png,1,1,1,1,0
..\dataset\images\train_37914.png,1,1,1,1,0
..\dataset\images\train_23637.png,1,1,1,1,0
..\dataset\images\train_05108.png,1,1,1,1,0
..\dataset\images\train_05916.png,1,1,1,1,0
..\dataset\images\train_48882.png,1,1,1,1,0
..\dataset\images\train_27997.png,1,1,1,1,0
..\dataset\images\train_27651.png,1,1,1,1,0
..\dataset\images\test_00622.png,1,1,1,1,0
..\dataset\images\train_49039.png,1,1,1,1,0
..\dataset\images\train_13315.png,1,1,1,1,0
..\dataset\images\train_25058.png,1,1,1,1,0
..\dataset\images\train_27350.png,1,1,1,1,0
..\dataset\images\train_08474.png,1,1,1,1,0
..\dataset\images\test_00662.png,1,1,1,1,0
..\dataset\images\train_49468.png,1,1,1,1,0
..\dataset\images\train_38292.png,1,1,1,1,0
..\dataset\images\train_33105.png,1,1,1,1,0
..\dataset\images\train_23013.png,1,1,1,1,0
..\dataset\images\test_02131.png,1,1,1,1,0
..\dataset\images\train_05285.png,1,1,1,1,0
..\dataset\images\train_26671.png,1,1,1,1,0
..\dataset\images\train_06103.png,1,1,1,1,0
..\dataset\images\train_28283.png,1,1,1,1,0
..\dataset\images\train_25700.png,1,1,1,1,0
..\dataset\images\train_48155.png,1,1,1,1,0
..\dataset\images\train_34384.png,1,1,1,1,0
..\dataset\images\train_47900.png,1,1,1,1,0
..\dataset\images\train_10950.png,1,1,1,1,0
..\dataset\images\train_47213.png,1,1,1,1,0
..\dataset\images\train_23757.png,1,1,1,1,0
..\dataset\images\train_01889.png,1,1,1,1,0
..\dataset\images\train_24958.png,1,1,1,1,0
..\dataset\images\train_12657.png,1,1,1,1,0
..\dataset\images\test_00233.png,1,1,1,1,0
..\dataset\images\train_00468.png,1,1,1,1,0
..\dataset\images\train_21546.png,1,1,1,1,0
..\dataset\images\train_44745.png,1,1,1,1,0
..\dataset\images\test_04723.png,1,1,1,1,0
..\dataset\images\train_27291.png,1,1,1,1,0
..\dataset\images\train_04524.png,1,1,1,1,0
..\dataset\images\train_23371.png,1,1,1,1,0
..\dataset\images\test_08370.png,1,1,1,1,0
..\dataset\images\train_39158.png,1,1,1,1,0
..\dataset\images\train_35389.png,1,1,1,1,0
..\dataset\images\train_32872.png,1,1,1,1,0
..\dataset\images\train_17134.png,1,1,1,1,0
..\dataset\images\train_05411.png,1,1,1,1,0
..\dataset\images\train_28575.png,1,1,1,1,0
..\dataset\images\train_39090.png,1,1,1,1,0
..\dataset\images\train_40537.png,1,1,1,1,0
..\dataset\images\train_13919.png,1,1,1,1,0
..\dataset\images\test_01043.png,1,1,1,1,0
..\dataset\images\train_37512.png,1,1,1,1,0
..\dataset\images\test_00063.png,1,1,1,1,0
..\dataset\images\train_25461.png,1,1,1,1,0
..\dataset\images\train_28292.png,1,1,1,1,0
..\dataset\images\train_35624.png,1,1,1,1,0
..\dataset\images\test_06596.png,1,1,1,1,0
..\dataset\images\train_33759.png,1,1,1,1,0
..\dataset\images\test_05952.png,1,1,1,1,0
..\dataset\images\train_41046.png,1,1,1,1,0
..\dataset\images\train_33799.png,1,1,1,1,0
..\dataset\images\train_31805.png,1,1,1,1,0
..\dataset\images\train_20935.png,1,1,1,1,0
..\dataset\images\train_18282.png,1,1,1,1,0
..\dataset\images\train_25471.png,1,1,1,1,0
..\dataset\images\train_17437.png,1,1,1,1,0
..\dataset\images\train_05296.png,1,1,1,1,0
..\dataset\images\train_03740.png,1,1,1,1,0
..\dataset\images\test_05609.png,0,0,1,0,2
..\dataset\images\test_05560.png,1,1,0,1,0
..\dataset\images\train_44491.png,1,1,1,1,0
..\dataset\images\train_46088.png,1,1,1,1,0
..\dataset\images\train_47869.png,1,1,1,1,0
..\dataset\images\train_01638.png,1,0,1,1,0
..\dataset\images\test_09689.png,1,1,1,1,0
..\dataset\images\train_28854.png,1,1,1,1,0
..\dataset\images\train_35679.png,1,1,1,1,0
..\dataset\images\train_36906.png,1,1,1,1,0
..\dataset\images\train_37090.png,1,1,1,1,0
..\dataset\images\train_38984.png,1,1,1,1,0
..\dataset\images\train_29651.png,1,1,1,1,0
..\dataset\images\train_12273.png,1,1,1,1,0
..\dataset\images\train_02489.png,1,1,1,1,0
..\dataset\images\train_34693.png,1,1,1,1,0
..\dataset\images\train_20811.png,1,1,1,1,0
..\dataset\images\train_02047.png,1,1,1,1,0
..\dataset\images\train_22882.png,1,1,1,1,0
..\dataset\images\train_42288.png,1,1,1,1,0
..\dataset\images\train_47262.png,1,1,1,1,0
..\dataset\images\test_06320.png,1,1,1,1,0
..\dataset\images\train_06593.png,1,1,1,1,0
..\dataset\images\train_34916.png,1,1,1,1,0
..\dataset\images\train_21233.png,1,1,1,1,0
..\dataset\images\train_28543.png,1,1,1,1,0
..\dataset\images\train_35707.png,1,1,1,1,0
..\dataset\images\train_28439.png,1,1,1,1,0
..\dataset\images\test_00721.png,1,1,1,1,0
..\dataset\images\train_23078.png,1,1,1,1,0
..\dataset\images\test_06118.png,1,1,1,1,0
..\dataset\images\train_26423.png,1,1,1,1,0
..\dataset\images\train_47878.png,1,1,1,1,0
..\dataset\images\train_07794.png,1,1,1,1,0
..\dataset\images\train_04029.png,1,1,1,1,0
..\dataset\images\train_34970.png,1,1,1,1,0
..\dataset\images\train_27735.png,1,1,1,1,0
..\dataset\images\train_27943.png,1,1,1,1,0
..\dataset\images\train_01582.png,1,1,1,1,0
..\dataset\images\train_30507.png,1,1,1,1,0
..\dataset\images\test_00416.png,1,1,1,1,0
..\dataset\images\test_04228.png,1,1,1,1,0
..\dataset\images\train_44172.png,1,1,1,1,0
..\dataset\images\train_07323.png,1,1,1,1,0
..\dataset\images\train_15302.png,1,1,1,1,0
..\dataset\images\train_11326.png,1,1,1,1,0
..\dataset\images\train_39763.png,1,1,1,1,0
..\dataset\images\train_10885.png,1,1,1,1,0
..\dataset\images\test_09540.png,1,1,1,1,0
..\dataset\images\train_22941.png,1,1,1,1,0
..\dataset\images\train_26966.png,1,1,1,1,0
..\dataset\images\train_45347.png,1,1,1,1,0
..\dataset\images\test_05147.png,1,1,1,1,0
..\dataset\images\train_28038.png,1,1,1,1,0
..\dataset\images\test_02317.png,1,1,1,1,0
..\dataset\images\train_31003.png,1,1,1,1,0
..\dataset\images\train_12483.png,1,1,1,1,0
..\dataset\images\train_05838.png,1,1,1,1,0
..\dataset\images\train_01711.png,1,1,1,1,0
..\dataset\images\train_33628.png,1,1,1,1,0
..\dataset\images\train_04221.png,1,1,1,1,0
..\dataset\images\train_28906.png,1,1,1,1,0
..\dataset\images\train_02928.png,1,1,1,1,0
..\dataset\images\train_28434.png,1,1,1,1,0
..\dataset\images\train_42623.png,1,1,1,1,0
..\dataset\images\train_48420.png,1,1,1,1,0
..\dataset\images\train_22369.png,1,1,1,1,0
..\dataset\images\train_00450.png,1,1,1,1,0
..\dataset\images\train_45200.png,1,1,1,1,0
..\dataset\images\train_18286.png,1,1,1,1,0
..\dataset\images\train_21635.png,1,1,1,1,0
..\dataset\images\train_39146.png,1,1,1,1,0
..\dataset\images\train_36249.png,1,1,1,1,0
..\dataset\images\train_17849.png,1,1,1,1,0
..\dataset\images\train_10801.png,1,1,1,1,0
..\dataset\images\train_34057.png,1,1,1,1,0
..\dataset\images\test_03429.png,1,1,1,1,0
..\dataset\images\train_04976.png,1,1,1,1,0
..\dataset\images\train_48593.png,1,1,1,1,0
..\dataset\images\train_11430.png,1,1,1,1,0
..\dataset\images\train_47306.png,1,1,1,1,0
..\dataset\images\train_30962.png,1,1,1,1,0
..\dataset\images\train_25665.png,1,1,1,1,0
..\dataset\images\train_43562.png,1,1,1,1,0
..\dataset\images\train_04626.png,1,1,1,1,0
..\dataset\images\train_28328.png,1,1,1,1,0
..\dataset\images\train_09403.png,1,1,1,1,0
..\dataset\images\train_42655.png,1,1,1,1,0
..\dataset\images\train_24226.png,1,1,1,1,0
..\dataset\images\train_07215.png,1,1,1,1,0
..\dataset\images\train_27074.png,1,1,1,1,0
..\dataset\images\train_12903.png,1,1,1,1,0
..\dataset\images\train_22995.png,1,1,1,1,0
..\dataset\images\train_30618.png,1,1,1,1,0
..\dataset\images\train_29302.png,1,1,1,1,0
..\dataset\images\train_47691.png,1,1,1,1,0
..\dataset\images\train_42595.png,1,1,1,1,0
..\dataset\images\train_01715.png,1,1,1,1,0
..\dataset\images\train_23433.png,1,1,1,1,0
